Word ID	Word
2963	earning
4362	unhappiness
4226	quit
3726	fright
394	why
3217	tremendous
1535	shells
3615	grindstone
1197	thanked
2736	shame
3429	immense
435	drank
152	slowly
1152	treat
948	ah
2806	degrees
2014	proposal
3096	waste
3975	coloring
3481	trinity
2156	choose
4814	faced
1963	shoulders
2322	senses
3524	cudgeled
3390	stationed
2036	horsemen
2427	painted
2702	deer
4254	butchery
2751	cellarful
2785	ridden
1217	finished
3406	tenderly
3090	sausages
3515	roasting
1380	hateful
709	kicks
4313	smoking
580	ravens
2304	expounded
574	present
4702	prospect
2786	swans
2065	couple
134	folks
405	plain
1450	means
3450	appearance
4545	examine
3552	value
116	will
4639	hovering
3864	fault
584	wild
702	venomous
464	happened
4423	grasped
3371	suckle
1196	ripe
1418	apron
3528	almost
3456	nudged
941	thus
4332	surface
4135	sacred
1765	weighed
4568	examined
2070	demanded
4120	swinging
4257	pikes
2620	claimed
2187	partner
1925	lambs
1088	sits
188	greater
1862	stands
3102	capture
2521	watchful
1552	kneaded
3609	grinder
514	servants
3066	prettier
4621	wearing
210	began
1579	cross
1865	undisturbed
195	himself
4836	guns
695	unity
1350	strange
3411	merciful
3152	dam
2315	shuttle
3962	foxs
905	gets
3094	joyously
2851	twelfth
2445	difficult
2777	ball
4160	dusk
2129	bedgown
846	huntsman
740	drink
4	upon
4765	effect
3243	commended
756	beast
3424	tangled
568	student
3142	prophesied
2135	sisters
2780	frequently
961	judgment
838	collar
601	single
1874	pleasantly
1954	scarcely
1269	gutter
351	off
4667	center
2373	mention
74	i
1590	afar
73	well
4060	unpacked
2937	fighting
418	thought
642	tricks
1773	amends
2535	hearkened
566	likewise
4434	sets
3708	ravine
1656	drawing
2112	usual
2028	lest
3477	restore
189	taller
406	looked
439	cried
2077	less
3796	moments
1959	oak
3927	wren
4249	keeping
4444	mistaken
3873	gun
1933	thicket
1307	cries
4122	clocks
491	distant
3668	fishing
4729	surpass
4428	seats
1759	tone
4153	skill
3844	sputtering
4271	rambles
707	happiness
3643	consume
161	now
1318	likes
3358	field
298	shovel
993	twilight
4105	passively
735	sky
90	lake
1183	bench
518	forgotten
1594	add
1997	onwards
2650	maintaining
4654	crack
2082	ado
2456	stowed
895	ought
3960	advanced
4844	acted
3339	smart
2262	raven
1927	resolved
951	wont
1143	wooed
982	increased
1646	fate
4371	thoughtlessly
410	priest
1411	stooped
1189	sweep
1996	hurry
62	were
2450	five
606	know
1692	unseen
4574	press
427	immediately
3890	passable
2913	fools
4439	resembled
1104	loss
4618	midge
764	like
397	lost
2447	chairs
1739	ring
4272	locksmiths
2951	shuddered
3688	admitted
4476	loses
4782	exhausted
1266	scullion
1902	hosts
75	have
307	lose
755	become
4873	conrad
783	soft
4673	page
2215	heel
3816	youve
2198	therein
1696	traitors
664	because
3838	straightway
3865	shabby
2740	whither
471	belonged
448	village
1179	basket
1006	thief
1628	alive
4078	tempered
2811	daylight
3106	crafty
2353	holles
3716	springs
2953	proper
280	home
1607	empire
3444	peter
4382	transport
3827	scales
4785	inquiring
489	faithfully
2871	leaf
4847	toppled
3950	lead
3878	tickle
1338	broad
1645	avoid
2907	kettle
1544	lean
2602	thank
736	shone
3819	students
2094	leap
928	cradle
2636	passion
1113	wetted
3763	forgiven
2266	inn
3979	belt
2997	chains
1614	leader
1492	panes
3099	ripped
1437	blowing
3229	obey
855	slight
619	barking
1586	theres
4223	princesses
2991	poverty
2138	peas
4121	pendulums
4573	pressure
1711	murdered
2013	conveyed
758	although
2817	worthy
1382	cutter
1257	hush
1956	mite
4465	crust
4386	fiddles
1290	christened
2029	throne
1884	jam
203	about
1755	bills
4233	quills
626	carried
2258	saddle
4526	staked
2711	haired
607	certainty
2114	smote
650	urged
4533	runners
17	foretold
3640	coachman
2177	seeds
1259	sweat
76	you
3172	hairs
3870	bullets
672	tongue
2396	glasses
654	persuaded
3704	distressed
2401	deathbed
1268	swimming
4773	owl
2563	reckoning
3734	famine
1922	letters
3469	confess
806	wilderness
3996	keeps
2550	owe
4045	pussy
1895	jacket
234	getting
2730	screamed
3084	guard
4087	weather
1626	promise
1947	tiny
1045	singing
4655	torches
3550	roads
4744	owners
4520	blower
935	forget
2968	earthenware
4080	jingled
4468	prompted
2475	twain
1569	rejoice
1303	impatience
228	whom
3920	brides
2257	buckle
4432	weeps
1706	secret
3801	feat
1732	noticed
2890	tails
2961	scanty
2776	lonely
3943	bees
4801	visitor
245	try
2056	biggest
2387	drumstick
1799	hoofs
2670	coarse
4498	mowed
3086	beard
2465	buy
3168	exchanged
2826	enchantment
1296	rolled
3104	hazardous
53	but
4453	repeated
1165	strawberries
3101	plague
835	ho
175	larger
1941	contemptuously
2895	ear
95	eat
19	he
2562	count
2300	misty
258	made
1389	tossed
2929	princes
726	places
164	whether
1777	wish
1320	rooms
4701	unlock
3341	coughing
627	placed
451	carriage
4788	tidily
4035	woke
181	hand
403	fetch
1209	cake
1177	piece
4170	minutes
391	thorn
4100	pantry
2837	thirteen
2292	slew
2355	diligently
3459	begun
1835	scorned
778	garter
2145	cinderella
1387	dearth
3587	pig
2455	utensils
708	beats
4846	confided
2731	goodness
4243	ink
1615	flight
2894	sizzle
3767	education
4158	pit
1507	happen
1132	loft
2452	goldsmiths
4636	spell
2467	compared
1035	ells
4127	switch
1769	dressed
2603	boor
1129	boot
2382	continually
3762	saviour
954	other
3933	flys
1435	branch
1438	backwards
3600	suspiciously
2472	behold
4387	flutes
3078	snips
2146	dresses
570	wished
3122	wherewith
2906	repeat
621	star
2397	plate
4075	respects
515	draught
3351	lamentations
3994	bundle
449	stay
24	stag
3470	chance
4358	stab
2998	shrank
2978	galloping
1252	else
1373	friends
497	opened
3322	appoint
1055	stirred
1206	coat
4580	using
3932	frightfully
2933	ranks
246	came
3215	plenty
1632	wooers
841	lasted
4485	cocks
915	look
3399	faring
3337	elsie
3189	searched
2163	obeyed
2715	understand
2326	baked
2025	dismissal
